After_taken_pixel,CPU,RAM,ROM,S5G,inner_href,name,phone_name,pic,price,resolution
1亿像素,骁龙750G,8GB,256GB,支持5G,https://item.jd.com/100021291970.html,小米Redmi Note9 Pro,,https://img10.360buyimg.com/n7/jfs/t1/166910/23/20952/48271/6087b3d2Ee1b3c74b/2330aabbd6773d7d.jpg,1349.00,全高清FHD+
未知后摄像素,其他,8GB,128GB,支持5G,https://item.jd.com/10042093027154.html,华为智选 麦芒10 新品5G手机 曜石黑 8+128G全网通,,https://img14.360buyimg.com/n7/jfs/t1/215187/4/16259/473210/6243b934E97ce95ab/ea0a520184af50e3.png,1898.00,其他
10800万像素,暂无型号,8GB,256GB,支持5G,https://item.jd.com/100034408374.html,荣耀60,,https://img14.360buyimg.com/n7/jfs/t1/6622/31/21411/224131/61f15e22E7d2017bc/423df591ca50ff6c.jpg,2999.00,全高清FHD+
未知后摄像素,暂无型号,8GB,128GB,不支持5G,https://item.jd.com/100033378372.html,荣耀荣耀X30 Max,,https://img12.360buyimg.com/n7/jfs/t1/218042/30/12561/58892/620b5057E048e6be5/3106c733a28614a2.jpg,2199.00,其他
4800万像素,其他,6GB,128GB,支持5G,https://item.jd.com/70765709572.html,华为（HUAWEI）畅享20 pro,,https://img12.360buyimg.com/n7/jfs/t1/146023/8/25665/117889/61c41dc8E5ed550f0/9c01578d20ae2749.jpg,1899.00,全高清FHD+
5000万像素,其他,6GB,128GB,支持5G,https://item.jd.com/100030010290.html,小米Redmi Note 11 5G,,https://img10.360buyimg.com/n7/jfs/t1/211821/19/2199/59402/617a5812Ef5d40517/a2d7cfbc03e897ef.jpg,1699.00,全高清FHD+
未知后摄像素,暂无型号,未知运行内存,256GB,不支持5G,https://item.jd.com/69359956940.html,Apple苹果 iPhone 11 Pro Max,,https://img10.360buyimg.com/n7/jfs/t1/102974/16/24593/116006/622c7589E6fd65eb1/e0bc8c67bde9255d.jpg,4169.00,未知分辨率
未知后摄像素,暂无型号,未知运行内存,未知机身内存,不支持5G,https://item.jd.com/100017630271.html,未知商品名,,https://img11.360buyimg.com/n7/jfs/t1/216769/7/10724/71259/61de995dE992e236c/eaf9fe5368953cc5.jpg,2699.00,未知分辨率
6400万像素,骁龙870,12GB,256GB,支持5G,https://item.jd.com/100030125220.html,真我GT Neo2,,https://img10.360buyimg.com/n7/jfs/t1/98554/15/19146/75874/61517f0dEb267f41a/1d965c08656e7f6c.jpg,2999.00,全高清FHD+
1300万像素,天玑720,6GB,128GB,支持5G,https://item.jd.com/10021174121122.html,华为智选 优畅享20 5G手机【大屏幕\\\\\\\\\\\\\\\/大电池】（碎屏险） 樱雪晴空 6+128GB,,https://img12.360buyimg.com/n7/jfs/t1/199627/30/21813/83761/62451619Efabc0f19/e1fa0ec40c5da7af.jpg,1299.00,其他
未知后摄像素,其他,12GB,512GB,支持5G,https://item.jd.com/100026294392.html,vivoX70 Pro,,https://img12.360buyimg.com/n7/jfs/t1/213379/37/11519/103195/61ef5731E76b36de0/ebbdbbdc150984e9.jpg,4299.00,其他
4800万像素,其他,8GB,128GB,支持5G,https://item.jd.com/10027912382420.html,OPPOA93,,https://img10.360buyimg.com/n7/jfs/t1/219907/13/16654/481934/62490500E4ac9895d/5c58f0f8c0df51ee.jpg,1399.00,全高清FHD+
5000万像素,其他,6GB,128GB,支持5G,https://item.jd.com/100016577151.html,小米Redmi Note 11 5G,,https://img11.360buyimg.com/n7/jfs/t1/207957/31/6916/75125/617a5e52E7182ea8a/bb47c916ec6edc1b.jpg,1699.00,全高清FHD+
10800万像素,天玑1100,12GB,256GB,支持5G,https://item.jd.com/10033932904000.html,vivo S10Pro新品 轻薄自拍旗舰 自然柔光人像光致变色工艺 后置1亿像素主摄 拍照手机 萤石黑 12GB 256GB,,https://img10.360buyimg.com/n7/jfs/t1/125356/26/27223/58830/6246e155Eb1b2627c/5a164df308ffec52.jpg,2699.00,其他
1亿像素,天玑900,8GB,256GB,支持5G,https://item.jd.com/100033505088.html,荣耀荣耀50 SE,,https://img13.360buyimg.com/n7/jfs/t1/119005/24/23722/89796/62345e15E0ac018a9/b1c21f8c958fd9ac.jpg,2199.00,全高清FHD+
未知后摄像素,暂无型号,未知运行内存,未知机身内存,不支持5G,https://item.jd.com/10031041444696.html,荣耀（HONOR）荣耀Play5 Pro,,https://img11.360buyimg.com/n7/jfs/t1/172522/15/28421/165426/621f2f47E026200a7/cc79eb27341dd1c0.jpg,1009.00,未知分辨率
未知后摄像素,暂无型号,8GB,256GB,不支持5G,https://item.jd.com/100018286303.html,华为华为HUAWEI P50 Pocket,,https://img13.360buyimg.com/n7/jfs/t1/109621/28/20453/52851/61e5345cE8fb863d2/775500ccae470032.jpg,10899.00,全高清FHD+
6400万像素,骁龙778G,8GB,128GB,支持5G,https://item.jd.com/100015121325.html,vivoiQOO Z5,,https://img10.360buyimg.com/n7/jfs/t1/121692/35/19320/89542/61638638Eff2fc8f5/ebf6c1df2a1e3f33.jpg,1899.00,其他
6400万像素,天玑1200,12GB,256GB,支持5G,https://item.jd.com/100013624203.html,真我GT Neo 闪速版,,https://img13.360buyimg.com/n7/jfs/t1/191895/2/4767/134073/60ab8eaaE58d5d671/064669921cacb014.jpg,2499.00,全高清FHD+
未知后摄像素,骁龙778G,8GB,256GB,不支持5G,https://item.jd.com/100016718453.html,荣耀荣耀60,,https://img13.360buyimg.com/n7/jfs/t1/198475/22/19084/76218/61a868a7Ec1ebcc33/daabc24bec9bef7c.jpg,2699.00,全高清FHD+
未知后摄像素,暂无型号,未知运行内存,未知机身内存,不支持5G,https://item.jd.com/100031229366.html,未知商品名,,https://img11.360buyimg.com/n7/jfs/t1/130611/3/24622/71169/6232e447E013af743/299e7437c3cc72a6.jpg,1169.00,未知分辨率
5000万像素,暂无型号,8GB,256GB,不支持5G,https://item.jd.com/10033919039347.html,华为（HUAWEI）p50Pro,,https://img12.360buyimg.com/n7/jfs/t1/150114/2/24669/98488/622c4150Ecfeda18c/d8147667348b703e.jpg,5958.00,全高清FHD+
未知后摄像素,暂无型号,未知运行内存,128GB,不支持5G,https://item.jd.com/58441666930.html,华为（HUAWEI）畅享9pius ,,https://img10.360buyimg.com/n7/jfs/t1/197967/37/19437/756587/61ac508bE0e5f57ff/8097b8a382edfe49.png,632.00,未知分辨率
未知后摄像素,天玑900,8GB,128GB,支持5G,https://item.jd.com/67950898491.html,荣耀（HONOR）荣耀X20(5G),,https://img11.360buyimg.com/n7/jfs/t1/190098/14/16006/326014/610a02c7E1be7b1bc/175f56b48a90a244.jpg,1449.00,全高清FHD+
6400万像素,天玑700,8GB,128GB,支持5G,https://item.jd.com/100013183381.html,荣耀X20 SE,,https://img11.360buyimg.com/n7/jfs/t1/180874/39/17839/48655/610b9474Efdddab2d/0cace3f5cf3ea35b.jpg,1289.00,全高清FHD+
未知后摄像素,暂无型号,8GB,256GB,不支持5G,https://item.jd.com/100018065015.html,华为P50Pocket,,https://img10.360buyimg.com/n7/jfs/t1/175669/19/25145/65504/61dd4d14E937f08d9/655fb4afd2ea200a.jpg,8988.00,其他
5000万像素,麒麟9000,8GB,128GB,支持5G,https://item.jd.com/10023414751247.html,华为（HUAWEI）Mate 40 Pro 5G,,https://img12.360buyimg.com/n7/jfs/t1/214130/9/15114/120483/623318a6Edccd5728/425b2264e3b0943c.jpg,7199.00,全高清FHD+
未知后摄像素,暂无型号,未知运行内存,未知机身内存,不支持5G,https://item.jd.com/100025573910.html,未知商品名,,https://img10.360buyimg.com/n7/jfs/t1/187208/18/4782/251677/60ab8e37E7c5ddde7/8218549dfb50e8ef.jpg,2499.00,未知分辨率
未知后摄像素,暂无型号,8GB,256GB,不支持5G,https://item.jd.com/10037230700991.html,真我（realme）GT neo2,,https://img11.360buyimg.com/n7/jfs/t1/208243/35/14684/129168/61d3e3ecE0efcb9a7/eedf167c277735ad.jpg,2068.00,其他
未知后摄像素,暂无型号,其他,其他,支持5G,https://item.jd.com/100017872659.html,vivoiQOO 9,,https://img14.360buyimg.com/n7/jfs/t1/128464/17/23789/134427/620ef430E5b1e3e67/fa5777218b174559.jpg,3799.00,其他
6400万像素,其他,8GB,128GB,支持5G,https://item.jd.com/100017284730.html,OPPOReno5 Pro 5G,,https://img10.360buyimg.com/n7/jfs/t1/135372/6/20387/69764/5fdc7fd0E69a27891/88453fc634d4593a.jpg,3399.00,其他
5000万像素,骁龙888,12GB,512GB,支持5G,https://item.jd.com/10028091446987.html,小米（MI）小米11 Ultra,,https://img12.360buyimg.com/n7/jfs/t1/168255/28/21912/94454/6243eb77Ec9e81c4a/1bf0390b608f7384.jpg,4999.00,其他
未知后摄像素,暂无型号,未知运行内存,未知机身内存,不支持5G,https://item.jd.com/100014384471.html,AppleiPhone 13,,https://img11.360buyimg.com/n7/jfs/t1/197765/18/8507/43900/61415466Ea18d99e7/e96d6fb3d340df2f.jpg,5799.00,未知分辨率
1亿像素,骁龙888,8GB,256GB,支持5G,https://item.jd.com/10026887420752.html,小米（MI）Redmi K40 PRO,,https://img12.360buyimg.com/n7/jfs/t1/217161/34/12105/79586/6200a32bEe21894f1/82695983c5ad1881.jpg,2549.00,其他
1200万像素,其他,其他,256GB,支持5G,https://item.jd.com/100010055001.html,AppleiPhone 12 Pro,,https://img11.360buyimg.com/n7/jfs/t1/168090/23/4445/46932/60126fd2Ee229084e/959c55ea27b8960a.jpg,7999.00,其他
未知后摄像素,暂无型号,未知运行内存,未知机身内存,不支持5G,https://item.jd.com/10020940151644.html,【二手99新】小米 MIX4 骁龙888+ 一体化陶瓷机身 全面屏 一亿像素三摄 双扬声器 5G手机 陶瓷黑  12GB+256GB,,https://img14.360buyimg.com/n7/jfs/t1/195721/36/23064/175445/62457f71Ee797012c/f675c1c48336cd1b.jpg,3359.00,未知分辨率
6400万像素,天玑900,12GB,256GB,支持5G,https://item.jd.com/100011466735.html,OPPOReno6,,https://img10.360buyimg.com/n7/jfs/t1/89696/26/21202/132015/6209bde7E7e0ee878/ad8f3b79db72cbe9.jpg,2999.00,未知分辨率
未知后摄像素,暂无型号,6GB,256GB,支持5G,https://item.jd.com/10037122512527.html,AppleiPhone 13 Pro,,https://img12.360buyimg.com/n7/jfs/t1/210867/1/9289/113753/618f1442E17d2e8b0/036f9b7a7f2c5c4d.jpg,8888.00,其他
未知后摄像素,暂无型号,12GB,256GB,支持5G,https://item.jd.com/10044297703313.html,OPPOFind X5系列,,https://img13.360buyimg.com/n7/jfs/t1/187146/37/22359/169589/62467bdeEbf407b52/aa92e8d944e50b66.jpg,4799.00,未知分辨率
1亿像素,其他,8GB,256GB,支持5G,https://item.jd.com/100035421530.html,小米Redmi K50Pro,,https://img10.360buyimg.com/n7/jfs/t1/194543/26/22250/174258/6245c0c8Ebb23bff4/f4976d0df06b3495.jpg,3299.00,WQHD
其他,紫光展锐,2GB以下,8GB以下,不支持5G,https://item.jd.com/100014712210.html,守护宝K299 4G版,,https://img10.360buyimg.com/n7/jfs/t1/141401/14/21216/62922/619f6331Ea12869db/90b7d77dc84011fe.jpg,289.00,其他
1200万像素,其他,4GB,128GB,支持5G,https://item.jd.com/10024315231697.html,Apple 苹果 iPhone 12 mini【苹果13系列店内可选】 5G手机 蓝色 全网通128GB,,https://img12.360buyimg.com/n7/jfs/t1/130119/6/15822/46617/5facfe65Eefd61f57/7b92369a611039d6.jpg,4148.00,其他
其他,其他,4GB,64GB,不支持5G,https://item.jd.com/100020116580.html,OPPOA32,,https://img10.360buyimg.com/n7/jfs/t1/152744/9/6902/78285/5fbb311dE829508c7/c558679139e5cf71.jpg,899.00,其他
6400万像素,骁龙888,8GB,256GB,支持5G,https://item.jd.com/10026887252931.html,小米（MI）红米K40,,https://img11.360buyimg.com/n7/jfs/t1/140437/21/22140/279576/61a9cdd3E1e4fa714/9f6b0fb5d8e3c8aa.png,2548.00,其他
未知后摄像素,暂无型号,4GB,256GB,支持5G,https://item.jd.com/10037586600999.html,AppleiPhone 13,,https://img14.360buyimg.com/n7/jfs/t1/210542/14/13887/56986/61c7e4a6Ec1d113dc/bb363889337540bf.jpg,6448.00,其他
未知后摄像素,暂无型号,8GB,256GB,支持5G,https://item.jd.com/100017572911.html,OPPOOPPO K9x,,https://img11.360buyimg.com/n7/jfs/t1/94668/13/20849/93190/61d3b649E0b702e2a/1a79a73ffbbc106f.jpg,1599.00,其他
未知后摄像素,暂无型号,未知运行内存,未知机身内存,不支持5G,https://item.jd.com/100031229290.html,未知商品名,,https://img10.360buyimg.com/n7/jfs/t1/149794/7/21742/307865/620f10ccEe6e60a8e/dd03afa86b72d2c4.jpg,2089.00,未知分辨率
未知后摄像素,暂无型号,未知运行内存,128GB,不支持5G,https://item.jd.com/10024099375715.html,朵唯（DOOV）M40 pro,,https://img10.360buyimg.com/n7/jfs/t1/188731/4/19155/154197/611f2477E0325cc31/1c722d2e1a9207b1.jpg,599.00,未知分辨率
4800万像素,其他,6GB,128GB,支持5G,https://item.jd.com/100018318008.html,OPPOK7x,,https://img13.360buyimg.com/n7/jfs/t1/157518/34/14822/75551/605872c3Ef5adf38d/5fb0d9ddcffda134.jpg,1299.00,其他
1300万像素,Unisoc T610,4GB,128GB,不支持5G,https://item.jd.com/100021344324.html,荣耀畅玩20 4G,,https://img14.360buyimg.com/n7/jfs/t1/186256/6/554/135561/6082904aE2a61d056/c921c551039621d0.jpg,899.00,高清HD+
其他,其他,其他,64GB,支持5G,https://item.jd.com/10026232707745.html,Appleiphone 12,,https://img10.360buyimg.com/n7/jfs/t1/220459/11/11048/429684/61e68c2fE0b9332b1/e6b199c8551df2b4.png,5189.00,其他
未知后摄像素,暂无型号,6GB,128GB,不支持5G,https://item.jd.com/100033015016.html,华为华为手机,,https://img11.360buyimg.com/n7/jfs/t1/222197/11/10050/64100/6200cc92E17582b28/0304b68509181eb3.jpg,1249.00,其他
1200万像素,其他,4GB,128GB,支持5G,https://item.jd.com/10036262740454.html,AppleiPhone 12,,https://img14.360buyimg.com/n7/jfs/t1/148795/6/24319/103053/62303182Eea374ed6/72a2d4eb6a72355c.jpg,5699.00,全高清FHD+
未知后摄像素,暂无型号,8GB,128GB,不支持5G,https://item.jd.com/10043791019295.html,百事乐P13智能手机全面屏双卡长续航游戏拍照学生老年人全网通可用5G卡千元便宜超薄微信八开 深海啦 4+32G,,https://img10.360buyimg.com/n7/jfs/t1/146135/14/20942/80988/61e7c4eeE7d41e849/50dd528d21d6b4b9.jpg,499.00,其他
6400万像素,天玑1200,12GB,256GB,支持5G,https://item.jd.com/100026731522.html,真我GT Neo 闪速版,,https://img12.360buyimg.com/n7/jfs/t1/187208/18/4782/251677/60ab8e37E7c5ddde7/8218549dfb50e8ef.jpg,2499.00,全高清FHD+
未知后摄像素,暂无型号,未知运行内存,64GB,不支持5G,https://item.jd.com/55728503018.html,华为（HUAWEI）畅享9e ,,https://img13.360buyimg.com/n7/jfs/t1/177050/26/22886/509599/62492a1bEd368a273/b4f9a1df565cbde8.png,366.00,未知分辨率
未知后摄像素,暂无型号,未知运行内存,未知机身内存,不支持5G,https://item.jd.com/100017440425.html,未知商品名,,https://img10.360buyimg.com/n7/jfs/t1/219699/28/8445/48928/61c2bb86E52e47f40/91df00334d1a45ac.jpg,2139.00,未知分辨率
未知后摄像素,暂无型号,未知运行内存,未知机身内存,不支持5G,https://item.jd.com/10037036456221.html,【二手9成新】 OPPO A5 全网通4G 6.2英寸全屏拍照二手手机  4230大毫安 双卡双待 幻境蓝 4GB+64GB,,https://img11.360buyimg.com/n7/jfs/t1/95357/5/25618/462636/62311b55Ecb1577d0/b9d9fb1a9e402d85.png,378.00,未知分辨率
其他,其他,其他,其他,支持5G,https://item.jd.com/100010492991.html,AppleiPhone 12 Pro,,https://img11.360buyimg.com/n7/jfs/t1/152177/3/20255/50069/603c8694Ea679a6d6/826dbabf023a99a2.jpg,8499.00,其他
未知后摄像素,暂无型号,8GB,256GB,支持5G,https://item.jd.com/100028175454.html,vivoT1x,,https://img14.360buyimg.com/n7/jfs/t1/202910/3/15406/99281/61935fd9Ebbdec22c/ff547fc3b4171566.jpg,1699.00,其他
未知后摄像素,暂无型号,未知运行内存,未知机身内存,不支持5G,https://item.jd.com/10038992830130.html,未知商品名,,https://img10.360buyimg.com/n7/jfs/t1/218910/16/3765/231717/618a5e85E16072a23/f4f4bbaae82c09d4.jpg,999.00,未知分辨率
未知后摄像素,暂无型号,其他,256GB,支持5G,https://item.jd.com/100029434640.html,AppleiPhone 13 Pro Max,,https://img10.360buyimg.com/n7/jfs/t1/201516/36/15866/33248/61937a08Ee0ceea85/f8cec9ab99d3df59.jpg,9749.00,其他
6400万像素,天玑900,8GB,128GB,支持5G,https://item.jd.com/10033177609171.html,荣耀X20SE 5G手机 X20SE 幻夜黑 全网通（8+128G）碎屏险套餐,,https://img11.360buyimg.com/n7/jfs/t1/118372/20/24180/119553/623931c3E969a63ea/0bbaa628a9b02c08.jpg,1249.00,全高清FHD+
6400万像素,骁龙870,8GB,128GB,支持5G,https://item.jd.com/100016653653.html,真我GT Neo2,,https://img13.360buyimg.com/n7/jfs/t1/110134/7/18875/66611/61517c68E7bcfc51e/5e9b1f1d56af3528.jpg,2499.00,全高清FHD+
其他,其他,12GB,256GB,支持5G,https://item.jd.com/100022758434.html,OPPOReno6,,https://img14.360buyimg.com/n7/jfs/t1/198919/23/13677/76054/616e6545E0f8909c0/7f2c222bac275426.jpg,2499.00,其他
未知后摄像素,暂无型号,未知运行内存,128GB,支持5G,https://item.jd.com/10024727918491.html,红米 Redmi K30 至尊纪念版 二手5G手机 手机 二手手机 大陆国行 小米手机 月幕白 8G+128G,,https://img11.360buyimg.com/n7/jfs/t1/219598/6/14540/100781/622c7589Ef4a416cd/dfc4c4dfe62dba45.jpg,1349.00,未知分辨率
其他,骁龙888,12GB,256GB,支持5G,https://item.jd.com/100013294079.html,vivoiQOO 8,,https://img14.360buyimg.com/n7/jfs/t1/159323/11/28739/80503/621c9067E8f2fe201/aa1b1cca89e3493d.jpg,2989.00,其他
未知后摄像素,暂无型号,未知运行内存,未知机身内存,不支持5G,https://item.jd.com/10041917934561.html,未知商品名,,https://img11.360buyimg.com/n7/jfs/t1/108611/8/24956/403358/623d86f3E0104d50a/0549b926147458e9.jpg,2899.00,未知分辨率
6400万像素,骁龙870,12GB,256GB,支持5G,https://item.jd.com/100016653601.html,真我GT Neo2,,https://img11.360buyimg.com/n7/jfs/t1/208120/20/2447/78501/61517eb4Eb31d87c2/4758bec8d6898a8e.jpg,2999.00,全高清FHD+
未知后摄像素,暂无型号,8GB,256GB,不支持5G,https://item.jd.com/10046679690926.html,华为（HUAWEI）nova9 系列,,https://img11.360buyimg.com/n7/jfs/t1/115693/9/22307/124940/623fc3b2Ebb7d2e39/ff10ca09909ca19f.jpg,2399.00,其他
1300万像素,Unisoc T610,4GB,128GB,不支持5G,https://item.jd.com/100016157357.html,荣耀畅玩 20,,https://img12.360buyimg.com/n7/jfs/t1/217049/8/4033/55256/618ce190E02e44ffd/c0b202e1ff8f2a4b.jpg,899.00,高清HD+
未知后摄像素,暂无型号,其他,256GB,支持5G,https://item.jd.com/10036827001379.html,AppleiPhone 13,,https://img14.360buyimg.com/n7/jfs/t1/223074/4/12242/84080/622b0babE7d6ebf00/ece0511795c419dc.jpg,6799.00,其他
1300万像素,其他,8GB,128GB,不支持5G,https://item.jd.com/10031284014065.html,华为（HUAWEI）Play5T,,https://img10.360buyimg.com/n7/jfs/t1/49412/12/17081/139684/61345d11E9e03383c/57986b9353492c0d.jpg,999.00,高清HD+
1300万像素,其他,4GB,64GB,不支持5G,https://item.jd.com/100020083494.html,OPPOA32,,https://img14.360buyimg.com/n7/jfs/t1/136880/15/17038/85548/5fbb306fEbca44e85/67383c028c9c3055.jpg,899.00,其他
10800万像素,骁龙778G,12GB,256GB,支持5G,https://item.jd.com/10040544032774.html,荣耀60-60Pro 5G 新品旗舰手机 荣耀60【幻境星空】 12+256GB【 官 方 标 配 】,,https://img14.360buyimg.com/n7/jfs/t1/211608/28/18474/143250/621ecd13Edadce74b/19f41387ad6d48e9.jpg,3299.00,全高清FHD+
1300万像素,其他,4GB,64GB,不支持5G,https://item.jd.com/10029253213167.html,OPPOA53,,https://img12.360buyimg.com/n7/jfs/t1/90102/23/24876/133909/6231b207E2f65d64b/ccff9dccff7f5e73.jpg,849.00,高清HD+
其他,其他,其他,其他,不支持5G,https://item.jd.com/100012278048.html,天语Q8,,https://img13.360buyimg.com/n7/jfs/t1/147222/18/24035/295169/62395ed8E13e64cb7/c8f62628d8ffc8d0.jpg,289.00,其他
未知后摄像素,暂无型号,其他,128GB,不支持5G,https://item.jd.com/10022977700841.html,Apple 苹果 iPhone 12【苹果13系列店内可选】 5G手机 黑色 全网通 128GB,,https://img11.360buyimg.com/n7/jfs/t1/124906/26/14668/38370/5f8654f4E5076ff56/f3e6cbc7fcf7362a.jpg,5068.00,其他
5000万像素,骁龙778G 4G,8GB,256GB,不支持5G,https://item.jd.com/10037689605956.html,华为（HUAWEI）nova 9,,https://img11.360buyimg.com/n7/jfs/t1/177816/21/21639/120319/624525b0Ea4343e00/00198cb0f0dfb46f.jpg,2999.00,全高清FHD+
未知后摄像素,暂无型号,12GB,256GB,不支持5G,https://item.jd.com/10026885965185.html,小米（MI）Redmi 红米k40,,https://img10.360buyimg.com/n7/jfs/t1/213380/2/14359/88861/6228263dE1ca9dfef/9e3083386da25caf.jpg,2399.00,未知分辨率
6400万像素,麒麟985,8GB,128GB,支持5G,https://item.jd.com/10024680038271.html,华为（HUAWEI）华为nova8pro(5G),,https://img11.360buyimg.com/n7/jfs/t1/124091/37/25971/184688/622d6021Ec5030051/500d507b77f9d544.jpg,3199.00,其他
6400万像素,天玑1000plus,8GB,128GB,支持5G,https://item.jd.com/10020283529924.html,小米Redmi红米k30 至尊纪念版 智能5G手机 天玑1000plus旗舰芯片 全网通 8G+128G 月幕白 官方标配,,https://img14.360buyimg.com/n7/jfs/t1/220095/16/1849/106545/61767fbdEb1c70a1e/955ee2ed4e5ebb26.jpg,1888.00,其他
1亿像素,骁龙778G,8GB,256GB,支持5G,https://item.jd.com/10031685921623.html,荣耀（HONOR）50,,https://img13.360buyimg.com/n7/jfs/t1/6040/35/20319/137595/61e66820E3c1402d4/e0b58f74230432c0.jpg,2589.00,全高清FHD+
未知后摄像素,暂无型号,未知运行内存,未知机身内存,不支持5G,https://item.jd.com/10022824744668.html,未知商品名,,https://img13.360buyimg.com/n7/jfs/t1/86134/5/25476/278418/62330f47E58d3c438/77aa886a16cfff85.jpg,858.00,未知分辨率
5000万像素,骁龙888,8GB,128GB,支持5G,https://item.jd.com/100028003600.html,一加9 RT,,https://img10.360buyimg.com/n7/jfs/t1/202983/1/5685/71367/615f9ecbE50418b40/d7d78c56f2c92103.jpg,2999.00,其他
其他,其他,其他,128GB,支持5G,https://item.jd.com/10039186844841.html,Apple苹果13,,https://img11.360buyimg.com/n7/jfs/t1/214516/8/3039/294436/61829f4aE03ef4377/4c1ecad4b86f76fb.jpg,5789.00,其他
